OBJECTID,pointid,grid_code,X,Y
21225,1168107,0.106598981,-73.94220815,40.8510569
21226,1168108,-0.029708669,-73.94166542,40.8510569
21227,1168109,0.162833482,-73.9411227,40.8510569
21228,1168110,-0.02405498,-73.94057997,40.8510569
21229,1168111,0.078048781,-73.94003725,40.8510569
21230,1168112,0.072100297,-73.93949452,40.8510569
21231,1168113,0.136363655,-73.9389518,40.8510569
21232,1168114,0.101239689,-73.93840908,40.8510569
21233,1168115,0.085830346,-73.93786635,40.8510569
21234,1168116,0.145500407,-73.93732363,40.8510569
21235,1168117,0.071791597,-73.9367809,40.8510569
21236,1168118,0.280000031,-73.93623818,40.8510569
21237,1168119,0.011871146,-73.93569545,40.8510569
21238,1168120,0.072072074,-73.93515273,40.8510569
21239,1168121,-0.032407381,-73.93461,40.8510569
21240,1168122,0.010526355,-73.93406728,40.8510569
21241,1168123,0.009355513,-73.93352456,40.8510569
21242,1168124,0.082204759,-73.93298183,40.8510569
21243,1168125,-0.001484402,-73.93243911,40.8510569
21244,1168126,-0.036702417,-73.93189638,40.8510569
21245,1168127,0.010770503,-73.93135366,40.8510569
21246,1168128,0.056588542,-73.93081093,40.8510569
21247,1168129,0.059971292,-73.93026821,40.8510569
21248,1168130,0.029749608,-73.92972549,40.8510569
21249,1168131,0.058150608,-73.92918276,40.8510569
21250,1168132,0.060827233,-73.92864004,40.8510569
21251,1168133,-0.037223332,-73.92809731,40.8510569
21252,1168134,0.08286605,-73.92755459,40.8510569
21253,1168135,0.054434262,-73.92701186,40.8510569
21254,1168136,0.747680902,-73.92646914,40.8510569
21255,1168137,0.461069793,-73.92592641,40.8510569
21256,1168185,-0.042686395,-73.89879019,40.8510569
21257,1168186,0.358048737,-73.89824747,40.8510569
21258,1168187,-0.001358719,-73.89770475,40.8510569
21259,1168188,0.161366329,-73.89716202,40.8510569
21260,1168189,0.004958679,-73.8966193,40.8510569
21261,1168190,0.313962877,-73.89607657,40.8510569
21262,1168191,0.024875639,-73.89553385,40.8510569
21263,1168192,0.047619056,-73.89499112,40.8510569
21264,1168193,-0.024027482,-73.8944484,40.8510569
21265,1168194,0.039824933,-73.89390567,40.8510569
21266,1168195,0.053026266,-73.89336295,40.8510569
21267,1168196,0.097326212,-73.89282023,40.8510569
21268,1168197,0.427419364,-73.8922775,40.8510569
21269,1168198,0.618285716,-73.89173478,40.8510569
21270,1168199,0.687804937,-73.89119205,40.8510569
21271,1168200,0.31599775,-73.89064933,40.8510569
21272,1168201,0.063142411,-73.8901066,40.8510569
21273,1168202,0.110236228,-73.88956388,40.8510569
21274,1168203,0.140773147,-73.88902116,40.8510569
21275,1168204,-0.003284829,-73.88847843,40.8510569
21276,1168205,0.045001712,-73.88793571,40.8510569
21277,1168206,0.050943416,-73.88739298,40.8510569
21278,1168207,0.043126658,-73.88685026,40.8510569
21279,1168208,0.095257714,-73.88630753,40.8510569
21280,1168209,0.028232794,-73.88576481,40.8510569
21281,1168210,0.036480706,-73.88522208,40.8510569
21282,1168211,0.015384625,-73.88467936,40.8510569
21283,1168212,0.122615792,-73.88413664,40.8510569
21284,1168213,0.094668098,-73.88359391,40.8510569
21285,1168214,-0.019291153,-73.88305119,40.8510569
21286,1168215,0.022181142,-73.88250846,40.8510569
21287,1168216,0.210485756,-73.88196574,40.8510569
21288,1168217,0.29476583,-73.88142301,40.8510569
21289,1168218,0.356145233,-73.88088029,40.8510569
21290,1168219,0.342123508,-73.88033756,40.8510569
21291,1168220,0.297345102,-73.87979484,40.8510569
21292,1168221,0.166064978,-73.87925212,40.8510569
21293,1168222,0.435079694,-73.87870939,40.8510569
21294,1168223,0.328220844,-73.87816667,40.8510569
21295,1168224,0.358454108,-73.87762394,40.8510569
21296,1168225,0.312260509,-73.87708122,40.8510569
21297,1168226,0.296191812,-73.87653849,40.8510569
21298,1168227,0.345070392,-73.87599577,40.8510569
21299,1168228,0.390381902,-73.87545305,40.8510569
21300,1168229,0.380911469,-73.87491032,40.8510569
21301,1168230,0.399021655,-73.8743676,40.8510569
21302,1168231,0.380401701,-73.87382487,40.8510569
21303,1168232,0.352496207,-73.87328215,40.8510569
21304,1168233,0.351314902,-73.87273942,40.8510569
21305,1168234,0.522123873,-73.8721967,40.8510569
21306,1168235,0.328244269,-73.87165397,40.8510569
21307,1168236,0.248008505,-73.87111125,40.8510569
21308,1168237,0.346242517,-73.87056853,40.8510569
21309,1168238,0.254147291,-73.8700258,40.8510569
21310,1168239,0.387283266,-73.86948308,40.8510569
21311,1168240,0.341295362,-73.86894035,40.8510569
21312,1168241,0.122857124,-73.86839763,40.8510569
21313,1168242,0.028436001,-73.8678549,40.8510569
21314,1168243,0.091690533,-73.86731218,40.8510569
21315,1168244,0.051836602,-73.86676945,40.8510569
21316,1168245,0.00690336,-73.86622673,40.8510569
21317,1168246,0.044593096,-73.86568401,40.8510569
21318,1168247,0.100826457,-73.86514128,40.8510569
21319,1168248,0.197192103,-73.86459856,40.8510569
21320,1168249,0.41614908,-73.86405583,40.8510569
21321,1168250,0.060158912,-73.86351311,40.8510569
21322,1168251,0.073265418,-73.86297038,40.8510569
21323,1168252,0.186351702,-73.86242766,40.8510569
21324,1168253,0.015116274,-73.86188494,40.8510569
21325,1168254,0.099822782,-73.86134221,40.8510569
21326,1168255,0.050925925,-73.86079949,40.8510569
21327,1168256,0.210338682,-73.86025676,40.8510569
21328,1168257,0.076066792,-73.85971404,40.8510569
21329,1168258,0.091725491,-73.85917131,40.8510569
21330,1168259,-0.002473218,-73.85862859,40.8510569
21331,1168260,0.102844633,-73.85808586,40.8510569
21332,1168261,0.117467612,-73.85754314,40.8510569
21333,1168262,0.005172405,-73.85700042,40.8510569
21334,1168263,0.067920089,-73.85645769,40.8510569
21335,1168264,0.065590322,-73.85591497,40.8510569
21336,1168265,0.00407686,-73.85537224,40.8510569
21337,1168266,0.221770927,-73.85482952,40.8510569
21338,1168267,0.009236472,-73.85428679,40.8510569
21339,1168268,0.134976491,-73.85374407,40.8510569
21340,1168269,0.076582573,-73.85320135,40.8510569
21341,1168270,0.049717512,-73.85265862,40.8510569
21342,1168271,0.192792788,-73.8521159,40.8510569
21343,1168272,0.11567878,-73.85157317,40.8510569
21344,1168273,0.12289153,-73.85103045,40.8510569
21345,1168274,0.101659775,-73.85048772,40.8510569
21346,1168275,0.231552139,-73.849945,40.8510569
21347,1168276,0.136787191,-73.84940227,40.8510569
21348,1168277,0.109714821,-73.84885955,40.8510569
21349,1168278,0.052780725,-73.84831683,40.8510569
21350,1168279,0.187396348,-73.8477741,40.8510569
21351,1168280,0.271802902,-73.84723138,40.8510569
21352,1168281,0.259697556,-73.84668865,40.8510569
21353,1168282,0.310653567,-73.84614593,40.8510569
21354,1168283,0.379454911,-73.8456032,40.8510569
21355,1168284,0.39849624,-73.84506048,40.8510569
21356,1168285,0.144385025,-73.84451775,40.8510569
21357,1168286,0.040101293,-73.84397503,40.8510569
21358,1168287,0.041626941,-73.84343231,40.8510569
21359,1168288,-0.007751915,-73.84288958,40.8510569
21360,1168289,-0.004629632,-73.84234686,40.8510569
21361,1168290,0.041685775,-73.84180413,40.8510569
21362,1168291,-0.015753945,-73.84126141,40.8510569
21363,1168292,0.135031223,-73.84071868,40.8510569
21364,1168293,-0.004314841,-73.84017596,40.8510569
21365,1168294,0.155449286,-73.83963324,40.8510569
21366,1168295,0.975683928,-73.83909051,40.8510569
21367,1168296,0.124039553,-73.83854779,40.8510569
21368,1168297,0.535632193,-73.83800506,40.8510569
21369,1168298,0.520396888,-73.83746234,40.8510569
21370,1168299,0.526004672,-73.83691961,40.8510569
21371,1168300,0.518546522,-73.83637689,40.8510569
21372,1168301,0.071693465,-73.83583416,40.8510569
21373,1168302,0.501204789,-73.83529144,40.8510569
21374,1168303,0.087543406,-73.83474872,40.8510569
21375,1168304,0.107677437,-73.83420599,40.8510569
21376,1168305,0.138351262,-73.83366327,40.8510569
21377,1168306,0.035559431,-73.83312054,40.8510569
21378,1168307,0.197654977,-73.83257782,40.8510569
21379,1168308,0.079207912,-73.83203509,40.8510569
21380,1168309,-0.009065548,-73.83149237,40.8510569
21381,1168310,0.152993381,-73.83094964,40.8510569
21382,1168311,-0.029960942,-73.83040692,40.8510569
21383,1168312,0.031528853,-73.8298642,40.8510569
21384,1168313,0.059024822,-73.82932147,40.8510569
21385,1168314,0.028108099,-73.82877875,40.8510569
21386,1168315,0.068561882,-73.82823602,40.8510569
21387,1168316,0.074837945,-73.8276933,40.8510569
21388,1168317,0.012093044,-73.82715057,40.8510569
21389,1168318,0.370786518,-73.82660785,40.8510569
21390,1168319,0.144219294,-73.82606512,40.8510569
21391,1168320,0.266094416,-73.8255224,40.8510569
21392,1168321,0.183972418,-73.82497968,40.8510569
21393,1168322,0.25000003,-73.82443695,40.8510569
21394,1168323,0.264248699,-73.82389423,40.8510569
21395,1168324,0.32845825,-73.8233515,40.8510569
21396,1168325,0.316964269,-73.82280878,40.8510569
21397,1168326,0.57278204,-73.82226605,40.8510569
21398,1168327,0.383072078,-73.82172333,40.8510569
21399,1168328,0.311183125,-73.82118061,40.8510569
21400,1168329,0.463210702,-73.82063788,40.8510569
21401,1168330,0.47414875,-73.82009516,40.8510569
21402,1168331,0.397565901,-73.81955243,40.8510569
21403,1168332,0.327812254,-73.81900971,40.8510569
21404,1168333,0.344234109,-73.81846698,40.8510569
21405,1168334,0.463175148,-73.81792426,40.8510569
21406,1168335,0.269484818,-73.81738153,40.8510569
21407,1168361,0.149722755,-73.80218525,40.8510569
21408,1168362,0.311406612,-73.80164253,40.8510569
21409,1168363,0.147609144,-73.8010998,40.8510569
21410,1168364,0.045976996,-73.80055708,40.8510569
21411,1168365,0.376884431,-73.80001435,40.8510569
21412,1168366,0.160482794,-73.79947163,40.8510569
21413,1168367,0.372074276,-73.79892891,40.8510569
21414,1168368,0.393222988,-73.79838618,40.8510569
21415,1168380,-0.075028017,-73.78970259,40.8510569
21416,1168381,0.041254725,-73.78915987,40.8510569
21417,1168382,0.031557493,-73.78861714,40.8510569
21418,1168383,0.019711899,-73.78807442,40.8510569
21419,1168384,0.147733912,-73.78753169,40.8510569
21420,1168385,0.141796574,-73.78698897,40.8510569
21421,1168386,0.157586396,-73.78644624,40.8510569
21422,1168387,0.303120375,-73.78590352,40.8510569
21423,1168388,0.050038498,-73.78536079,40.8510569
21424,1168389,0.106523551,-73.78481807,40.8510569
21425,1168412,0.206751063,-73.77124996,40.8510569
21426,1168413,0.187894061,-73.77070724,40.8510569
21427,1168414,0.241773978,-73.77016451,40.8510569
21428,1168415,0.062711887,-73.76962179,40.8510569
21429,1168416,0.136812419,-73.76907906,40.8510569
21430,1169849,0.535444915,-73.94600722,40.85051417
21431,1169850,1,-73.94546449,40.85051417
21432,1169851,0.358361751,-73.94492177,40.85051417
21433,1169852,0.243921578,-73.94437904,40.85051417
21434,1169853,0.333333313,-73.94383632,40.85051417
21435,1169854,0.393001348,-73.9432936,40.85051417
21436,1169855,0.186770439,-73.94275087,40.85051417
21437,1169856,0.005084396,-73.94220815,40.85051417
21438,1169857,0.140463933,-73.94166542,40.85051417
21439,1169858,0.331086785,-73.9411227,40.85051417
21440,1169859,0.075126499,-73.94057997,40.85051417
21441,1169860,0.023044253,-73.94003725,40.85051417
21442,1169861,-0.070910558,-73.93949452,40.85051417
21443,1169862,0.025451161,-73.9389518,40.85051417
21444,1169863,-0.031847134,-73.93840908,40.85051417
21445,1169864,0.237762228,-73.93786635,40.85051417
21446,1169865,-0.035868023,-73.93732363,40.85051417
21447,1169866,-0.028457312,-73.9367809,40.85051417
21448,1169867,0.029867228,-73.93623818,40.85051417
21449,1169868,0.035631668,-73.93569545,40.85051417
21450,1169869,-0.03968253,-73.93515273,40.85051417
21451,1169870,0.054808009,-73.93461,40.85051417
21452,1169871,0.003607216,-73.93406728,40.85051417
21453,1169872,0.160453781,-73.93352456,40.85051417
21454,1169873,-0.017644268,-73.93298183,40.85051417
21455,1169874,-0.077186927,-73.93243911,40.85051417
21456,1169875,0.110491075,-73.93189638,40.85051417
21457,1169876,0.043841351,-73.93135366,40.85051417
21458,1169877,-0.000683539,-73.93081093,40.85051417
21459,1169878,0.125592425,-73.93026821,40.85051417
21460,1169879,0.164992839,-73.92972549,40.85051417
21461,1169880,0.053333331,-73.92918276,40.85051417
21462,1169881,-0.017482521,-73.92864004,40.85051417
21463,1169882,0.010964935,-73.92809731,40.85051417
21464,1169883,0.080085024,-73.92755459,40.85051417
21465,1169884,0.5837937,-73.92701186,40.85051417
21466,1169885,0.302968264,-73.92646914,40.85051417
21467,1169936,0.05576206,-73.89879019,40.85051417
21468,1169937,-0.011607915,-73.89824747,40.85051417
21469,1169938,0.018213719,-73.89770475,40.85051417
21470,1169939,0.157769844,-73.89716202,40.85051417
21471,1169940,0.061686933,-73.8966193,40.85051417
21472,1169941,0.097877741,-73.89607657,40.85051417
21473,1169942,0.05486539,-73.89553385,40.85051417
21474,1169943,0.021201411,-73.89499112,40.85051417
21475,1169944,0.051896594,-73.8944484,40.85051417
21476,1169945,-0.007147523,-73.89390567,40.85051417
21477,1169946,0.053285979,-73.89336295,40.85051417
21478,1169947,0.035430998,-73.89282023,40.85051417
21479,1169948,-0.104761906,-73.8922775,40.85051417
21480,1169949,0.12108846,-73.89173478,40.85051417
21481,1169950,0.509686947,-73.89119205,40.85051417
21482,1169951,0.243271753,-73.89064933,40.85051417
21483,1169952,0.108788222,-73.8901066,40.85051417
21484,1169953,0.410526335,-73.88956388,40.85051417
21485,1169954,-0.00389108,-73.88902116,40.85051417
21486,1169955,0.055290077,-73.88847843,40.85051417
21487,1169956,0.195433185,-73.88793571,40.85051417
21488,1169957,-0.044748869,-73.88739298,40.85051417
21489,1169958,0.06445051,-73.88685026,40.85051417
21490,1169959,0.018848743,-73.88630753,40.85051417
21491,1169960,0.086261958,-73.88576481,40.85051417
21492,1169961,0.026160341,-73.88522208,40.85051417
21493,1169962,0.034013581,-73.88467936,40.85051417
21494,1169963,0.144242421,-73.88413664,40.85051417
21495,1169964,0.091599807,-73.88359391,40.85051417
21496,1169965,0.03644222,-73.88305119,40.85051417
21497,1169966,-0.064968161,-73.88250846,40.85051417
21498,1169967,0.320580482,-73.88196574,40.85051417
21499,1169968,0.06818182,-73.88142301,40.85051417
21500,1169969,0.057573088,-73.88088029,40.85051417
21501,1169970,0.240810186,-73.88033756,40.85051417
21502,1169971,0.348780513,-73.87979484,40.85051417
21503,1169972,0.539341867,-73.87925212,40.85051417
21504,1169973,0.327416152,-73.87870939,40.85051417
21505,1169974,0.38259235,-73.87816667,40.85051417
21506,1169975,0.426633745,-73.87762394,40.85051417
21507,1169976,0.440677971,-73.87708122,40.85051417
21508,1169977,0.380165249,-73.87653849,40.85051417
21509,1169978,0.365758747,-73.87599577,40.85051417
21510,1169979,0.308837205,-73.87545305,40.85051417
21511,1169980,0.377175987,-73.87491032,40.85051417
21512,1169981,0.437675714,-73.8743676,40.85051417
21513,1169982,0.361702114,-73.87382487,40.85051417
21514,1169983,0.709090889,-73.87328215,40.85051417
21515,1169984,0.391539156,-73.87273942,40.85051417
21516,1169985,0.063444108,-73.8721967,40.85051417
21517,1169986,0.281867176,-73.87165397,40.85051417
21518,1169987,0.210723177,-73.87111125,40.85051417
21519,1169988,0.459267974,-73.87056853,40.85051417
21520,1169989,0.822784841,-73.8700258,40.85051417
21521,1169990,0.363636345,-73.86948308,40.85051417
21522,1169991,0.511035681,-73.86894035,40.85051417
21523,1169992,0.091042571,-73.86839763,40.85051417
21524,1169993,0.011191028,-73.8678549,40.85051417
21525,1169994,-0.023012916,-73.86731218,40.85051417
21526,1169995,0.029555066,-73.86676945,40.85051417
21527,1169996,0.05258302,-73.86622673,40.85051417
21528,1169997,0.051420365,-73.86568401,40.85051417
21529,1169998,0.082352951,-73.86514128,40.85051417
21530,1169999,0.175697848,-73.86459856,40.85051417
21531,1170000,0.291902095,-73.86405583,40.85051417
21532,1170001,0.007159907,-73.86351311,40.85051417
21533,1170002,0.1667649,-73.86297038,40.85051417
21534,1170003,0.260504216,-73.86242766,40.85051417
21535,1170004,0.206738144,-73.86188494,40.85051417
21536,1170005,0.033502538,-73.86134221,40.85051417
21537,1170006,0.103954792,-73.86079949,40.85051417
21538,1170007,0.097651422,-73.86025676,40.85051417
21539,1170008,0.042195864,-73.85971404,40.85051417
21540,1170009,0.126262635,-73.85917131,40.85051417
21541,1170010,0.089849442,-73.85862859,40.85051417
21542,1170011,0.037916854,-73.85808586,40.85051417
21543,1170012,0.117864452,-73.85754314,40.85051417
21544,1170013,0.023865856,-73.85700042,40.85051417
21545,1170014,0.034576286,-73.85645769,40.85051417
21546,1170015,0.178677201,-73.85591497,40.85051417
21547,1170016,-0.008947586,-73.85537224,40.85051417
21548,1170017,0.086670049,-73.85482952,40.85051417
21549,1170018,0.082059987,-73.85428679,40.85051417
21550,1170019,0.080777556,-73.85374407,40.85051417
21551,1170020,0.018976014,-73.85320135,40.85051417
21552,1170021,0.053915787,-73.85265862,40.85051417
21553,1170022,-0.004723041,-73.8521159,40.85051417
21554,1170023,0.099561676,-73.85157317,40.85051417
21555,1170024,0.036363672,-73.85103045,40.85051417
21556,1170025,0.061015885,-73.85048772,40.85051417
21557,1170026,0.014611369,-73.849945,40.85051417
21558,1170027,0.175715104,-73.84940227,40.85051417
21559,1170028,0.035131779,-73.84885955,40.85051417
21560,1170029,0.009748186,-73.84831683,40.85051417
21561,1170030,0.047619052,-73.8477741,40.85051417
21562,1170031,0.102172919,-73.84723138,40.85051417
21563,1170032,0.196754575,-73.84668865,40.85051417
21564,1170033,0.183333352,-73.84614593,40.85051417
21565,1170034,0.238095209,-73.8456032,40.85051417
21566,1170035,0.049469944,-73.84506048,40.85051417
21567,1170036,0.034431163,-73.84451775,40.85051417
21568,1170037,0.015806105,-73.84397503,40.85051417
21569,1170038,0.013086529,-73.84343231,40.85051417
21570,1170039,0.074135117,-73.84288958,40.85051417
21571,1170040,0.024680825,-73.84234686,40.85051417
21572,1170041,-0.005350775,-73.84180413,40.85051417
21573,1170042,0.113803573,-73.84126141,40.85051417
21574,1170043,0.034698144,-73.84071868,40.85051417
21575,1170044,0.057679854,-73.84017596,40.85051417
21576,1170045,0.181053281,-73.83963324,40.85051417
21577,1170046,0.236199096,-73.83909051,40.85051417
21578,1170047,0.598635554,-73.83854779,40.85051417
21579,1170048,0.473242402,-73.83800506,40.85051417
21580,1170049,0.325237215,-73.83746234,40.85051417
21581,1170050,0.545131505,-73.83691961,40.85051417
21582,1170051,0.487603277,-73.83637689,40.85051417
21583,1170052,0.121568643,-73.83583416,40.85051417
21584,1170053,0.418319166,-73.83529144,40.85051417
21585,1170054,0.113330416,-73.83474872,40.85051417
21586,1170055,0.045364887,-73.83420599,40.85051417
21587,1170056,0.129710421,-73.83366327,40.85051417
21588,1170057,0.071900837,-73.83312054,40.85051417
21589,1170058,0.10964705,-73.83257782,40.85051417
21590,1170059,0.094629139,-73.83203509,40.85051417
21591,1170060,-0.010785823,-73.83149237,40.85051417
21592,1170061,0.060728736,-73.83094964,40.85051417
21593,1170062,0.033932153,-73.83040692,40.85051417
21594,1170063,0.042795986,-73.8298642,40.85051417
21595,1170064,0.122543313,-73.82932147,40.85051417
21596,1170065,0.098241992,-73.82877875,40.85051417
21597,1170066,0.208465621,-73.82823602,40.85051417
21598,1170067,0.064356424,-73.8276933,40.85051417
21599,1170068,0.022906242,-73.82715057,40.85051417
21600,1170069,0.235562325,-73.82660785,40.85051417
21601,1170070,0.250176162,-73.82606512,40.85051417
21602,1170071,0.216383278,-73.8255224,40.85051417
21603,1170072,0.271582723,-73.82497968,40.85051417
21604,1170073,0.401084036,-73.82443695,40.85051417
21605,1170074,0.25762555,-73.82389423,40.85051417
21606,1170075,0.310780346,-73.8233515,40.85051417
21607,1170076,0.47497946,-73.82280878,40.85051417
21608,1170077,0.494646639,-73.82226605,40.85051417
21609,1170078,0.410430819,-73.82172333,40.85051417
21610,1170079,0.312627286,-73.82118061,40.85051417
21611,1170080,0.353792727,-73.82063788,40.85051417
21612,1170081,0.261736333,-73.82009516,40.85051417
21613,1170082,0.213114738,-73.81955243,40.85051417
21614,1170083,0.101710178,-73.81900971,40.85051417
21615,1170084,0.429460585,-73.81846698,40.85051417
21616,1170085,0.362416059,-73.81792426,40.85051417
21617,1170086,0.368603647,-73.81738153,40.85051417
21618,1170087,0.191256821,-73.81683881,40.85051417
21619,1170088,0.278952718,-73.81629609,40.85051417
21620,1170114,0.078864366,-73.80164253,40.85051417
21621,1170115,0.224730104,-73.8010998,40.85051417
21622,1170116,0.01705754,-73.80055708,40.85051417
21623,1170117,0.442348003,-73.80001435,40.85051417
21624,1170118,0.091112353,-73.79947163,40.85051417
21625,1170119,0.476754755,-73.79892891,40.85051417
21626,1170120,0.28973949,-73.79838618,40.85051417
21627,1170131,0.038461544,-73.78970259,40.85051417
21628,1170132,0.022514068,-73.78915987,40.85051417
21629,1170133,0.057088494,-73.78861714,40.85051417
21630,1170134,0.062092904,-73.78807442,40.85051417
21631,1170135,0.050454941,-73.78753169,40.85051417
21632,1170136,0.376744181,-73.78698897,40.85051417
21633,1170137,0.091379285,-73.78644624,40.85051417
21634,1170138,0.321991175,-73.78590352,40.85051417
21635,1170139,0.152158529,-73.78536079,40.85051417
21636,1170140,0.325917661,-73.78481807,40.85051417
21637,1170141,0.037903238,-73.78427535,40.85051417
21638,1170163,0.14877589,-73.77124996,40.85051417
21639,1170164,0.125394329,-73.77070724,40.85051417
21640,1170165,0.276252061,-73.77016451,40.85051417
21641,1170166,0.213729963,-73.76962179,40.85051417
21642,1170167,0.118449382,-73.76907906,40.85051417
21643,1171600,0.129243612,-73.94654994,40.84997145
21644,1171601,-0.008264496,-73.94600722,40.84997145
21645,1171602,0.044436269,-73.94546449,40.84997145
21646,1171603,0.035250459,-73.94492177,40.84997145
21647,1171604,-0.016733056,-73.94437904,40.84997145
21648,1171605,0.085427128,-73.94383632,40.84997145
21649,1171606,-0.007518784,-73.9432936,40.84997145
21650,1171607,-0.035849065,-73.94275087,40.84997145
21651,1171608,0.043225601,-73.94220815,40.84997145
21652,1171609,0.084521376,-73.94166542,40.84997145
21653,1171610,0.060121376,-73.9411227,40.84997145
21654,1171611,0.068305992,-73.94057997,40.84997145
21655,1171612,0.033078872,-73.94003725,40.84997145
21656,1171613,0.168831155,-73.93949452,40.84997145
21657,1171614,0.021578129,-73.9389518,40.84997145
21658,1171615,0.053610515,-73.93840908,40.84997145
21659,1171616,0.062758066,-73.93786635,40.84997145
21660,1171617,-0.031175079,-73.93732363,40.84997145
21661,1171618,0.028571429,-73.9367809,40.84997145
21662,1171619,-0.043693326,-73.93623818,40.84997145
21663,1171620,0.04060436,-73.93569545,40.84997145
21664,1171621,-0.003300337,-73.93515273,40.84997145
21665,1171622,0.093696743,-73.93461,40.84997145
21666,1171623,-0.020659331,-73.93406728,40.84997145
21667,1171624,0.041482061,-73.93352456,40.84997145
21668,1171625,0.1550152,-73.93298183,40.84997145
21669,1171626,-0.009658244,-73.93243911,40.84997145
21670,1171627,0.014218034,-73.93189638,40.84997145
21671,1171628,0.11258278,-73.93135366,40.84997145
21672,1171629,0.025536289,-73.93081093,40.84997145
21673,1171630,0.009905877,-73.93026821,40.84997145
21674,1171631,-0.010058206,-73.92972549,40.84997145
21675,1171632,0.103448302,-73.92864004,40.84997145
21676,1171633,0.210796922,-73.92809731,40.84997145
21677,1171634,0.520572484,-73.92755459,40.84997145
21678,1171635,0.60268712,-73.92701186,40.84997145
21679,1171636,0.194254473,-73.92646914,40.84997145
21680,1171686,0.069097877,-73.89933292,40.84997145
21681,1171687,0.064935058,-73.89879019,40.84997145
21682,1171688,0.00488487,-73.89824747,40.84997145
21683,1171689,0.011243884,-73.89716202,40.84997145
21684,1171690,0.055629741,-73.8966193,40.84997145
21685,1171691,0.080064476,-73.89607657,40.84997145
21686,1171692,0.217770025,-73.89553385,40.84997145
21687,1171693,0.06365969,-73.89499112,40.84997145
21688,1171694,-0.003724389,-73.8944484,40.84997145
21689,1171695,0.079478033,-73.89390567,40.84997145
21690,1171696,0.070154615,-73.89336295,40.84997145
21691,1171697,0.062872879,-73.89282023,40.84997145
21692,1171698,0.05587988,-73.8922775,40.84997145
21693,1171699,0.045897081,-73.89173478,40.84997145
21694,1171700,0.036789298,-73.89119205,40.84997145
21695,1171701,0.057246014,-73.89064933,40.84997145
21696,1171702,0.07019566,-73.8901066,40.84997145
21697,1171703,0.04012033,-73.88956388,40.84997145
21698,1171704,0.034941778,-73.88902116,40.84997145
21699,1171705,0.263157934,-73.88847843,40.84997145
21700,1171706,0.048991382,-73.88793571,40.84997145
21701,1171707,0.19703871,-73.88739298,40.84997145
21702,1171708,0.072200105,-73.88685026,40.84997145
21703,1171709,0.057156801,-73.88630753,40.84997145
21704,1171710,0.021227786,-73.88576481,40.84997145
21705,1171711,0.010041855,-73.88522208,40.84997145
21706,1171712,0.015359052,-73.88467936,40.84997145
21707,1171713,0.096173748,-73.88413664,40.84997145
21708,1171714,0.060755342,-73.88359391,40.84997145
21709,1171715,0.000971834,-73.88305119,40.84997145
21710,1171716,0.219438136,-73.88250846,40.84997145
21711,1171717,0.183356822,-73.88196574,40.84997145
21712,1171718,-0.00217395,-73.88142301,40.84997145
21713,1171719,0.033254147,-73.88088029,40.84997145
21714,1171720,0.271484345,-73.88033756,40.84997145
21715,1171721,0.275220364,-73.87979484,40.84997145
21716,1171722,0.173796818,-73.87925212,40.84997145
21717,1171723,0.257874012,-73.87870939,40.84997145
21718,1171724,0.0346535,-73.87816667,40.84997145
21719,1171725,0.346326858,-73.87762394,40.84997145
21720,1171726,0.345132738,-73.87708122,40.84997145
21721,1171727,0.217815757,-73.87653849,40.84997145
21722,1171728,0.083105028,-73.87599577,40.84997145
21723,1171729,0.355618775,-73.87545305,40.84997145
21724,1171730,0.359440535,-73.87491032,40.84997145
21725,1171731,0.373390555,-73.8743676,40.84997145
21726,1171732,0.270927101,-73.87382487,40.84997145
21727,1171733,0.315028876,-73.87328215,40.84997145
21728,1171734,0.385689378,-73.87273942,40.84997145
21729,1171735,0.392885327,-73.8721967,40.84997145
21730,1171736,0.3095541,-73.87165397,40.84997145
21731,1171737,0.139521286,-73.87111125,40.84997145
21732,1171738,0.463075578,-73.87056853,40.84997145
21733,1171739,0.292749643,-73.8700258,40.84997145
21734,1171740,0.483982712,-73.86948308,40.84997145
21735,1171741,0.58273381,-73.86894035,40.84997145
21736,1171742,0.010067896,-73.86839763,40.84997145
21737,1171743,0.020226547,-73.8678549,40.84997145
21738,1171744,0.083645433,-73.86731218,40.84997145
21739,1171745,0.046461798,-73.86676945,40.84997145
21740,1171746,0.142857164,-73.86622673,40.84997145
21741,1171747,0.391891927,-73.86568401,40.84997145
21742,1171748,0.125510201,-73.86514128,40.84997145
21743,1171749,-0.002109701,-73.86459856,40.84997145
21744,1171750,0.013935594,-73.86405583,40.84997145
21745,1171751,0.292504549,-73.86351311,40.84997145
21746,1171752,0.200889543,-73.86297038,40.84997145
21747,1171753,0.036851939,-73.86242766,40.84997145
21748,1171754,0.132361501,-73.86188494,40.84997145
21749,1171755,0.127619028,-73.86134221,40.84997145
21750,1171756,0.116725639,-73.86079949,40.84997145
21751,1171757,-0.002192965,-73.86025676,40.84997145
21752,1171758,0.112391956,-73.85971404,40.84997145
21753,1171759,0.067424878,-73.85917131,40.84997145
21754,1171760,0.049657516,-73.85862859,40.84997145
21755,1171761,0.061924707,-73.85808586,40.84997145
21756,1171762,0.001578808,-73.85754314,40.84997145
21757,1171763,0.022156563,-73.85700042,40.84997145
21758,1171764,0.077704407,-73.85645769,40.84997145
21759,1171765,-0.030031931,-73.85591497,40.84997145
